"frontal","1","-1","frontal"
"nucleus","1","-1","nucleus"
"accumbens","1","-1","accumbens"
"neurotransmitter","1","-1","neurotransmitters"
"norepinephrine","1","-1","norepinephrine"
"serotonin","1","-1","serotonin"
"gamma","1","2270","gamma"
"aminobutyric","1","-1","aminobutyric"
"glutamate","1","-1","glutamate"
"prefrontal","1","-1","prefrontal"
"thalamus","1","-1","thalamus"
"immortelle","1","-1","immortelle"
"pipsissewa","1","-1","pipsissewa"
"umbellate","1","-1","umbellate"
"wintergreen","1","-1","wintergreen"
"pine","1","4852","pine"
"lovage","1","-1","lovage"
"linalool","1","-1","linalool"
"petitgrain","1","-1","petitgrain"
"opoponax","1","-1","opoponax"
"pimenta","1","-1","pimenta"
"leaf","1","5028","leaf"
"trachea","1","-1","trachea"
"bronchi","1","-1","bronchi"
"circulatory","1","-1","circulatory"
"neural","1","9694","neural"
"volcano","1","-1","volcanoes"
"myristyl","1","-1","myristyl"
"aldehyde","1","-1","aldehyde"
"pyrrole","1","-1","pyrrole"
"phenylacetaldehyde","1","-1","phenylacetaldehyde"
"piperonal","1","-1","piperonal"
"pyruvic","1","-1","pyruvic"
"atavistic","1","-1","atavistic"
"uranium","1","-1","uranium"
"hydrogen","1","7445","hydrogen"
"cyanide","1","-1","cyanide"
"formaldehyde","1","-1","formaldehyde"
"arsenic","1","-1","arsenic"
"monoxide","1","-1","monoxide"
"octanal","1","-1","octanal"
"nonanoic","1","-1","nonanoic"
"anthranilate","1","-1","anthranilate"
"cinnamate","1","-1","cinnamate"
"dihydrojasmonate","1","-1","dihydrojasmonate"
"maltodextrin","1","-1","maltodextrin"
"rhodinol","1","-1","rhodinol"
"milled","1","-1","milled"
"lick","1","-1","licked"
"roller","1","-1","rollers"
"commodity","1","8269","commodity"
"standardise","1","-1","standardised"
"homogenise","1","-1","homogenised"
"fungible","1","-1","fungible"
"flip","1","7355","flip"
"foil","1","-1","foil"
"respiratory","1","7490","respiratory"
"organic","1","3169","organic"
"user","1","184","user"
"jam","1","-1","jammed"
"encompasses","1","-1","encompasses"
"calcify","1","-1","calcify"
"aorta","1","-1","aorta"
"pleura","1","-1","pleura"
"compelling","1","-1","compelling"
"quell","1","-1","quell"
"reassurance","1","-1","reassurances"
"retribution","1","-1","retribution"
"caretaker","1","-1","caretaker"
"lambe","1","-1","lambe"
"refusal","1","-1","refusal"
"proclamation","1","-1","proclamations"
"hydrocarbon","1","-1","hydrocarbon"
"sealing","1","-1","sealing"
"unfeasibly","1","-1","unfeasibly"
"penetration","1","9115","penetration"
"englishmen","1","-1","englishmen"
"sedition","1","-1","sedition"
"crucify","1","-1","crucified"
"applause","1","-1","applause"
"mislead","1","-1","misled"
"madness","1","9248","madness"
"unbelievable","1","-1","unbelievable"
"morrow","1","-1","morrow"
"conscientious","1","-1","conscientious"
"advisable","1","-1","advisable"
"keeper","1","-1","keepers"
"greed","1","-1","greed"
"materialise","1","-1","materialise"
"bicycle","1","-1","bicycles"
"obeys","1","-1","obeys"
"cockroach","1","-1","cockroaches"
"snitch","1","-1","snitching"
"thrifty","1","-1","thrifty"
"firmament","1","-1","firmament"
"latrine","1","-1","latrine"
"greengrocer","1","-1","greengrocer"
"surrey","1","8227","surrey"
"milton","1","7864","milton"
"keynes","1","-1","keynes"
"armament","1","-1","armaments"
"disagree","1","-1","disagreed"
"rabat","1","-1","rabat"
"morale","1","-1","morale"
"ponsonby","1","-1","ponsonby"
"shudder","1","-1","shuddered"
"ripple","1","-1","rippled"
"thunder","1","8400","thunder"
"scream","1","-1","screaming"
"revoke","1","-1","revoking"
"confer","1","-1","conferring"
"gallon","1","-1","gallon"
"tank","1","6972","tanks"
"container","1","7592","containers"
"magnet","1","8262","magnet"
"jar","1","-1","jars"
"jerrycans","1","-1","jerrycans"
"birdcage","1","-1","birdcages"
"bull","1","6068","bull"
"bike","1","3154","bike"
"fetch","1","-1","fetch"
"kordin","1","-1","kordin"
"definitely","1","4369","definitely"
"heating","1","4091","heating"
"suspicious","1","-1","suspicious"
"trainee","1","-1","trainees"
"aboard","1","-1","aboard"
"luqa","1","-1","luqa"
"alright","1","-1","alright"
"blata","1","-1","blata"
"bajda","1","-1","bajda"
"potted","1","-1","potted"
"petrol","1","-1","petrol"
"rental","1","1126","rental"
"kingsway","1","-1","kingsway"
"ambulance","1","-1","ambulances"
"unmixed","1","-1","unmixed"
"tiger","1","4871","tiger"
"unarm","1","-1","unarmed"
"swum","1","-1","swum"
"tense","1","-1","tense"
"ubaldesca","1","-1","ubaldesca"
"confuse","1","6877","confused"
"legged","1","-1","legged"
"polyhedral","1","-1","polyhedral"
"coralline","1","-1","coralline"
"crossfire","1","-1","crossfire"
"carcass","1","-1","carcasses"
"axle","1","-1","axles"
"mint","1","-1","minted"
"coral","1","6800","coral"
"trajectory","1","-1","trajectory"
"helmeted","1","-1","helmeted"
"ascent","1","-1","ascent"
"halfway","1","-1","halfway"
"warehouse","1","-1","warehouses"
"patrol","1","-1","patrolling"
"swoop","1","-1","swoop"
"valley","1","1314","valley"
"besiege","1","-1","besieged"
"seaward","1","-1","seaward"
"rod","1","-1","rods"
"rifle","1","-1","rifles"
"explode","1","-1","explode"
"overhead","1","7936","overhead"
"gavino","1","-1","gavino"
"gulia","1","-1","gulia"
"calmly","1","-1","calmly"
"concuss","1","-1","concussed"
"cartridge","1","5204","cartridges"
"courtyard","1","-1","courtyard"
"bonfire","1","-1","bonfire"
"reassemble","1","-1","reassembled"
"search","1","7567","searched"
"shoelace","1","-1","shoelaces"
"shave","1","-1","shave"
"ringleader","1","-1","ringleaders"
"wicker","1","-1","wicker"
"finely","1","-1","finely"
"weave","1","-1","weave"
"monotheism","1","-1","monotheism"
"pacifism","1","-1","pacifism"
"unworldliness","1","-1","unworldliness"
"pantheon","1","-1","pantheon"
"disinterest","1","-1","disinterest"
"matthew","1","4126","matthew"
"crucifixion","1","-1","crucifixion"
"undesirable","1","-1","undesirable"
"underworld","1","-1","underworld"
"harrow","1","-1","harrowed"
"sop","1","-1","sop"
"immortality","1","-1","immortality"
"vanquish","1","-1","vanquished"
"procreate","1","-1","procreating"
"exemption","1","8144","exemption"
"platonic","1","-1","platonic"
"graft","1","-1","grafted"
"nazarene","1","-1","nazarene"
"promising","1","9755","promising"
"everlasting","1","-1","everlasting"
"concomitant","1","-1","concomitant"
"gamble","1","-1","gamble"
"abate","1","-1","abated"
"workaday","1","-1","workaday"
"casuistic","1","-1","casuistic"
"constantine","1","-1","constantine"
"augustan","1","-1","augustan"
"celibate","1","-1","celibates"
"dovetail","1","-1","dovetailed"
"stoicism","1","-1","stoicism"
"neopythagoreanism","1","-1","neopythagoreanism"
"patrician","1","-1","patrician"
"carnal","1","-1","carnal"
"attach","1","3297","attached"
"seneca","1","-1","seneca"
"impulse","1","-1","impulses"
"foul","1","9717","foul"
"adulteress","1","-1","adulteress"
"stoic","1","-1","stoic"
"syncretist","1","-1","syncretist"
"paula","1","-1","paula"
"passionate","1","-1","passionate"
"privacy","1","174","privacy"
"overtakes","1","-1","overtakes"
"teenage","1","5251","teenage"
"protege","1","-1","protégé"
"creepy","1","-1","creepy"
"diaconate","1","-1","diaconate"
"septuagint","1","-1","septuagint"
"extant","1","-1","extant"
"aramaic","1","-1","aramaic"
"undertaking","1","-1","undertaking"
"consummate","1","-1","consummate"
"suicidal","1","-1","suicidal"
"plead","1","-1","pleads"
"entrails","1","-1","entrails"
"coaching","1","5877","coaching"
"honeymoon","1","-1","honeymoon"
"knowest","1","-1","knowest"
"fleshly","1","-1","fleshly"
"posterity","1","-1","posterity"
"maidenhead","1","-1","maidenhead"
"pregnancy","1","3286","pregnancy"
"gratuitous","1","-1","gratuitous"
"devout","1","-1","devout"
"consensus","1","7274","consensus"
"pollute","1","-1","polluting"
"fetus","1","-1","fetus"
"ejaculate","1","-1","ejaculating"
"disavow","1","-1","disavow"
"disinterested","1","-1","disinterested"
"environmental","1","989","environmental"
"malthus","1","-1","malthus"
"ehrlich","1","-1","ehrlich"
"prediction","1","9267","predictions"
"pythagorean","1","-1","pythagorean"
"theory","1","1648","theory"
"transmigration","1","-1","transmigration"
"finite","1","7629","finite"
"recycle","1","-1","recycled"
"burdensome","1","-1","burdensome"
"scarcely","1","-1","scarcely"
"persian","1","9704","persian"
"mysticism","1","-1","mysticism"
"tantrism","1","-1","tantrism"
"contradistinction","1","-1","contradistinction"
"dualist","1","-1","dualist"
"arianism","1","-1","arianism"
"manichaeism","1","-1","manichaeism"
"perpetuate","1","-1","perpetuate"
"malice","1","-1","malice"
"vestment","1","-1","vestments"
"vehemently","1","-1","vehemently"
"castrate","1","-1","castrating"
"androgyne","1","-1","androgyne"
"antinatalists","1","-1","antinatalists"
"cloak","1","-1","cloak"
"predicate","1","-1","predicated"
"irredeemable","1","-1","irredeemable"
"shun","1","-1","shunned"
"epiphanius","1","-1","epiphanius"
"procure","1","-1","procured"
"masturbation","1","9484","masturbation"
"homosexual","1","-1","homosexual"
"illicit","1","-1","illicit"
"ejaculation","1","6438","ejaculation"
"phibionites","1","-1","phibionites"
"archons","1","-1","archons"
"carpocratians","1","-1","carpocratians"
"partial","1","4653","partial"
"notwithstanding","1","-1","notwithstanding"
"lurid","1","-1","lurid"
"shibboleth","1","-1","shibboleths"
"childlessness","1","-1","childlessness"
"laud","1","-1","laud"
"continuation","1","-1","continuation"
"anathematise","1","-1","anathematising"
"icky","1","-1","icky"
"eusebius","1","-1","eusebius"
"jewish","1","3327","jewish"
"clamour","1","-1","clamouring"
"incorporeal","1","-1","incorporeal"
"responsibly","1","-1","responsibly"
"arousal","1","-1","arousal"
"miasma","1","-1","miasma"
"orthodoxy","1","-1","orthodoxy"
"resurgence","1","-1","resurgence"
"armenia","1","8002","armenia"
"bulgaria","1","4846","bulgaria"
"bogomils","1","-1","bogomils"
"corruption","1","6903","corruption"
"dualistic","1","-1","dualistic"
"endura","1","-1","endura"
"purify","1","-1","purified"
"pescatarian","1","-1","pescatarian"
"chronicler","1","-1","chroniclers"
"promiscuous","1","-1","promiscuous"
"sodomite","1","-1","sodomites"
"reincarnation","1","-1","reincarnation"
"reincarnate","1","-1","reincarnated"
"langue","1","-1","langue"
"monarchy","1","-1","monarchy"
"regalia","1","-1","regalia"
"chivalry","1","-1","chivalry"
"adventuring","1","-1","adventuring"
"regent","1","-1","regent"
"eleanor","1","-1","eleanor"
"aquitane","1","-1","aquitane"
"albigenses","1","-1","albigenses"
"eros","1","-1","eros"
"antiquity","1","-1","antiquity"
"agape","1","-1","agape"
"fixation","1","-1","fixation"
"conform","1","-1","conforming"
"vapid","1","-1","vapid"
"fornicator","1","-1","fornicators"
"haughty","1","-1","haughty"
"adulation","1","-1","adulation"
"maiden","1","9921","maiden"
"invocation","1","-1","invocation"
"irksome","1","-1","irksome"
"incubate","1","-1","incubated"
"stain","1","-1","stain"
"immaculate","1","-1","immaculate"
"albigensian","1","-1","albigensian"
"advantageous","1","-1","advantageous"
"crusader","1","-1","crusader"
"forgiven","1","-1","forgiven"
"slate","1","-1","slate"
"tally","1","-1","tallied"
"vicissitude","1","-1","vicissitudes"
"redeployment","1","-1","redeployment"
"plenary","1","-1","plenary"
"repentance","1","-1","repentance"
"exhume","1","-1","exhumed"
"uninvited","1","-1","uninvited"
"haphazard","1","-1","haphazard"
"doll","1","3430","dolls"
"assertiveness","1","-1","assertiveness"
"projection","1","5749","projection"
"ventriloquising","1","-1","ventriloquising"
"mythos","1","-1","mythos"
"moratorium","1","-1","moratorium"
"demagogue","1","-1","demagogue"
"denigrates","1","-1","denigrates"
"inertia","1","-1","inertia"
"engineer","1","3364","engineer"
"schuster","1","-1","schuster"
"landing","1","6769","landing"
"revert","1","-1","reverted"
"henchmen","1","-1","henchmen"
"absurd","1","-1","absurd"
"combination","1","2809","combination"
"maximum","1","1386","maximum"
"supportive","1","-1","supportive"
"costly","1","-1","costly"
"shortage","1","-1","shortage"
"colossal","1","-1","colossal"
"landowner","1","-1","landowners"
"subsidized","1","-1","subsidized"
"absolute","1","4303","absolute"
"approximate","1","8048","approximate"
"smear","1","-1","smeared"
"destination","1","2522","destination"
"harden","1","-1","harden"
"fragility","1","-1","fragility"
"vouch","1","-1","vouch"
"superiority","1","-1","superiority"
"corruptible","1","-1","corruptible"
"deceptive","1","-1","deceptive"
"subversive","1","-1","subversive"
"propagation","1","-1","propagation"
"unjust","1","-1","unjust"
"impious","1","-1","impious"
"animate","1","-1","animates"
"perpetrator","1","-1","perpetrators"
"hinder","1","-1","hinder"
"poison","1","-1","poisoning"
"privileged","1","-1","privileged"
"egotistical","1","-1","egotistical"
"overbear","1","-1","overbearing"
"vengeance","1","-1","vengeance"
"industrialization","1","-1","industrialization"
"victim","1","4424","victims"
"organize","1","7410","organize"
"orphan","1","-1","orphans"
"societa'","1","-1","societa'"
"operaia","1","-1","operaia"
"senglea","1","-1","senglea"
"unione","1","-1","unione"
"cattolica","1","-1","cattolica"
"better","1","-1","bettering"
"random","1","1865","random"
"rous","1","-1","rouses"
"vigorously","1","-1","vigorously"
"contumely","1","-1","contumely"
"clandestinely","1","-1","clandestinely"
"deceive","1","-1","deceived"
"conventional","1","5272","conventional"
"alleviation","1","-1","alleviation"
"recourse","1","-1","recourse"
"organization","1","1069","organization"
"china","1","628","china"
"dishonour","1","-1","dishonouring"
"noble","1","5213","noble"
"retract","1","-1","retract"
"familiarity","1","-1","familiarity"
"impede","1","-1","impede"
"dishonestly","1","-1","dishonestly"
"belgian","1","-1","belgian"
"lax","1","-1","lax"
"immodest","1","-1","immodest"
"scrupulous","1","-1","scrupulous"
"patrimony","1","-1","patrimony"
"fili","1","-1","fili"
"hominis","1","-1","hominis"
"speculatorem","1","-1","speculatorem"
"dedi","1","-1","dedi"
"te","1","4544","te"
"domui","1","-1","domui"
"audies","1","-1","audies"
"ore","1","-1","ore"
"meo","1","-1","meo"
"verbum","1","-1","verbum"
"annuntiabis","1","-1","annuntiabis"
"eis","1","-1","eis"
"watchman","1","-1","watchman"
"watchful","1","-1","watchful"
"ignorant","1","-1","ignorant"
"courageous","1","-1","courageous"
"apostolic","1","-1","apostolic"
"fortitude","1","-1","fortitude"
"ornament","1","-1","ornament"
"greatness","1","-1","greatness"
"vigilance","1","-1","vigilance"
"attentive","1","-1","attentive"
"trodden","1","-1","trodden"
"underfoot","1","-1","underfoot"
"heed","1","-1","heed"
"brethren","1","-1","brethren"
"surgat","1","-1","surgat"
"ergo","1","-1","ergo"
"praepositus","1","-1","praepositus"
"invigilet","1","-1","invigilet"
"mali","1","-1","malis"
"contradicat","1","-1","contradicat"
"slumber","1","-1","slumber"
"lest","1","-1","lest"
"displeases","1","-1","displeases"
"idly","1","-1","idly"
"judicium","1","-1","judicium"
"durum","1","-1","durum"
"praesunt","1","-1","praesunt"
"severe","1","3963","severe"
"guilty","1","5927","guilty"
"tot","1","-1","tot"
"occidimus","1","-1","occidimus"
"quot","1","-1","quot"
"morten","1","-1","morten"
"quotidie","1","-1","quotidie"
"tepidi","1","-1","tepidi"
"tacentes","1","-1","tacentes"
"vidimus","1","-1","vidimus"
"quia","1","-1","quia"
"peccatum","1","-1","peccatum"
"subditi","1","-1","subditi"
"culpa","1","-1","culpa"
"praepositi","1","-1","praepositi"
"si","1","3834","si"
"tacuerit","1","-1","tacuerit"
"reputatur","1","-1","reputatur"
"endangers","1","-1","endangers"
"succour","1","-1","succour"
"specify","1","1702","specified"
"sant","1","-1","sant"
"league","1","1978","league"
"periodical","1","-1","periodical"
"reparation","1","-1","reparations"
"imposition","1","-1","imposition"
"expedition","1","-1","expedition"
"relic","1","-1","relic"
"almirante","1","-1","almirante"
"cervera","1","-1","cervera"
"delusional","1","-1","delusional"
"mustn","1","-1","mustn"
"happiness","1","7321","happiness"
"fantasise","1","-1","fantasising"
"swivel","1","-1","swivel"
"smite","1","-1","smite"
"fanatic","1","-1","fanatics"
"distaff","1","-1","distaff"
"meantime","1","-1","meantime"
"mayor","1","4551","mayor"
"summary","1","1005","summary"
"excellency","1","-1","excellency"
"maurice","1","-1","maurice"
"dormer","1","-1","dormer"
"dictator","1","-1","dictator"
"junta","1","-1","junta"
"bootlick","1","-1","bootlicking"
"tabernacle","1","-1","tabernacles"
"costa","1","3234","costa"
"dorada","1","-1","dorada"
"encase","1","-1","encased"
"phalanx","1","-1","phalanx"
"peru","1","5394","peru"
"salvador","1","6734","salvador"
"arrogantly","1","-1","arrogantly"
"ubiquitous","1","-1","ubiquitous"
"fraudulently","1","-1","fraudulently"
"summarise","1","-1","summarised"
"competent","1","9017","competent"
"progess","1","-1","progess"
"chieftain","1","-1","chieftains"
"sheik","1","-1","sheiks"
"unleavened","1","-1","unleavened"
"minaret","1","-1","minarets"
"corporation","1","5763","corporations"
"congratulates","1","-1","congratulates"
"archpriest","1","-1","archpriests"
"purification","1","-1","purification"
"bastille","1","-1","bastille"
"papist","1","-1","papists"
"endeavour","1","-1","endeavours"
"trafalgar","1","-1","trafalgar"
"hypocritical","1","-1","hypocritical"
"poster","1","2315","posters"
"disapprove","1","-1","disapprove"
"dump","1","8055","dump"
"intimacy","1","-1","intimacy"
"grim","1","-1","grim"
"battlefield","1","-1","battlefields"
"ubiquity","1","-1","ubiquity"
"partit","1","-1","partit"
"demokratiku","1","-1","demokratiku"
"nazzjonalista","1","-1","nazzjonalista"
"cheerleader","1","-1","cheerleaders"
"chesterton","1","-1","chesterton"
"croak","1","-1","croaking"
"leftish","1","-1","leftish"
"mystification","1","-1","mystification"
"ram","1","-1","ramming"
"unmolested","1","-1","unmolested"
"overstep","1","-1","overstepping"
"mortally","1","-1","mortally"
"bluff","1","-1","bluff"
"rampage","1","-1","rampaging"
"bloodshed","1","-1","bloodshed"
"prudence","1","-1","prudence"
"striking","1","8852","striking"
"tunic","1","-1","tunic"
"oslo","1","-1","oslo"
"attraction","1","3291","attractions"
"cambodia","1","6861","cambodia"
"dial","1","-1","dialling"
"gust","1","-1","gusts"
"static","1","2710","static"
"wilderness","1","7845","wilderness"
"egyptian","1","8106","egyptian"
"pistol","1","-1","pistols"
"takeover","1","-1","takeover"
"territorial","1","-1","territorials"
"assassinate","1","-1","assassinate"
"straightforward","1","-1","straightforward"
"ammunition","1","-1","ammunition"
"extensive","1","3481","extensive"
"secretly","1","-1","secretly"
"annul","1","-1","annul"
"cautiously","1","-1","cautiously"
"safer","1","9961","safer"
"planning","1","766","planning"
"zanzibar","1","-1","zanzibar"
"arouse","1","-1","arouse"
"endanger","1","9482","endangered"
"mood","1","5453","mood"
"renter","1","-1","renters"
"lunchtime","1","-1","lunchtime"
"smelt","1","-1","smelt"
"paperwork","1","-1","paperwork"
"arse","1","-1","arse"
"bourgeoisie","1","-1","bourgeoisie"
"unusual","1","5260","unusual"
"curiosity","1","-1","curiosity"
"filing","1","4458","filing"
"shyly","1","-1","shyly"
"daring","1","-1","daring"
"benedictine","1","-1","benedictine"
"scolastica","1","-1","scolastica"
"cloister","1","-1","cloistered"
"stun","1","-1","stunned"
"enthuse","1","-1","enthused"
"paraplegic","1","-1","paraplegic"
"stymie","1","-1","stymied"
"yearn","1","-1","yearning"
"mistress","1","7691","mistress"
"pout","1","-1","pouting"
"saddle","1","-1","saddle"
"endorsement","1","9634","endorsement"
"moon","1","2800","moon"
"blackshirt","1","-1","blackshirts"
"fossilise","1","-1","fossilised"
"pragmatism","1","-1","pragmatism"
"callaghan","1","-1","callaghan"
"bottomley","1","-1","bottomley"
"driberg","1","-1","driberg"
"castle","1","3904","castle"
"denis","1","-1","denis"
"healey","1","-1","healey"
"stan","1","9400","stan"
"awbery","1","-1","awbery"
"sans","1","8516","sans"
"turbulent","1","-1","turbulent"
"underhand","1","-1","underhand"
"exceptional","1","6384","exceptional"
"gondolier","1","-1","gondoliers"
"gas","1","1118","gas"
"sublimate","1","-1","sublimated"
"thermonuclear","1","-1","thermonuclear"
"disaggregate","1","-1","disaggregate"
"undisturbed","1","-1","undisturbed"
"benghazi","1","-1","benghazi"
"pozzallo","1","-1","pozzallo"
"sunken","1","-1","sunken"
"unrealistic","1","-1","unrealistic"
"oneself","1","-1","oneself"
"undeniable","1","-1","undeniable"
"mail","1","194","mail"
"explore","1","-1","explored"
"norway","1","3699","norway"
"atmosphere","1","4615","atmosphere"
"dew","1","-1","dew"
"pollution","1","4598","pollution"
"reschedule","1","-1","reschedule"
"stubbornly","1","-1","stubbornly"
"fraudulent","1","-1","fraudulent"
"calmer","1","-1","calmer"
"vigilant","1","-1","vigilant"
"aden","1","-1","aden"
"precarious","1","-1","precarious"
"utmost","1","-1","utmost"
"shilling","1","-1","shillings"
"pence","1","-1","pence"
"roundel","1","-1","roundel"
"dar","1","-1","dar"
"salaam","1","-1","salaam"
"unpopular","1","-1","unpopular"
"team","1","448","team"
"wakefield","1","-1","wakefield"
"reheat","1","-1","reheated"
"flaunt","1","-1","flaunting"
"ben","1","3092","ben"
"bella","1","-1","bella"
"khruschev","1","-1","khruschev"
"somalia","1","9726","somalia"
"ethiopia","1","7807","ethiopia"
"onofrio","1","-1","onofrio"
"consul","1","-1","consul"
"correspondent","1","-1","correspondent"
"confindustria","1","-1","confindustria"
"parastatal","1","-1","parastatal"
"conglomerate","1","-1","conglomerate"
"rescue","1","4571","rescue"
"iri","1","-1","iri"
"daysand","1","-1","daysand"
"ansaldo","1","-1","ansaldo"
"gladdens","1","-1","gladdens"
"parasitic","1","-1","parasitic"
"corriere","1","-1","corriere"
"della","1","-1","della"
"sera","1","-1","sera"
"innocenti","1","-1","innocenti"
"dona","1","-1","dona"
"rimini","1","-1","rimini"
"sidestep","1","-1","sidestepping"
"regularise","1","-1","regularise"
"shameless","1","-1","shameless"
"misunderstand","1","-1","misunderstanding"
"utility","1","2803","utility"
"destitute","1","-1","destitute"
"materialism","1","-1","materialism"
"glad","1","4671","glad"
"sausage","1","-1","sausage"
"clip","1","2548","clip"
"shoreline","1","-1","shoreline"
"marina","1","7531","marina"
"militare","1","-1","militare"
"gulf","1","4855","gulf"
"sorrento","1","-1","sorrento"
"strada","1","-1","strada"
"stretta","1","-1","stretta"
"nostalgic","1","-1","nostalgic"
"ratify","1","-1","ratify"
"stereotype","1","-1","stereotypes"
"reciprocal","1","-1","reciprocal"
"racialisation","1","-1","racialisation"
"terroni","1","-1","terroni"
"mafjuzi","1","-1","mafjużi"
"aircraft","1","3102","aircraft"
"swept","1","-1","swept"
"brava","1","-1","brava"
"gente","1","-1","gente"
"commandante","1","-1","commandante"
"andrea","1","7961","andrea"
"marcotti","1","-1","marcotti"
"medaglia","1","-1","medaglia"
"conspicuously","1","-1","conspicuously"
"piloting","1","-1","piloting"
"olivettis","1","-1","olivettis"
"zanussis","1","-1","zanussis"
"romeo","1","-1","romeos"
"predate","1","-1","predates"
"shrivel","1","-1","shrivelled"
"piano","1","3762","piano"
"nobile","1","-1","nobile"
"vivacious","1","-1","vivacious"
"trayfuls","1","-1","trayfuls"
"anisette","1","-1","anisette"
"tumbler","1","-1","tumblers"
"corsair","1","-1","corsairs"
"sycophant","1","-1","sycophants"
"defrock","1","-1","defrocked"
"baron","1","-1","barons"
"reinvigorate","1","-1","reinvigorated"
"nostalgia","1","-1","nostalgia"
"toast","1","-1","toasts"
"umberto","1","-1","umberto"
"carmelo","1","-1","carmelo"
"apennines","1","-1","apennines"
"imaginative","1","-1","imaginative"
"delicacy","1","-1","delicacies"
"gbejniet","1","-1","ġbejniet"
"agritourism","1","-1","agritourism"
"specialty","1","3318","specialty"
"olive","1","-1","olives"
"painfully","1","-1","painfully"
"bloat","1","-1","bloated"
"orientalise","1","-1","orientalised"
"calabria","1","-1","calabria"
"saudita","1","-1","saudita"
"milanese","1","-1","milanese"
"exotic","1","6250","exotic"
"asmara","1","-1","asmara"
"distinguishable","1","-1","distinguishable"
"northerner","1","-1","northerners"
"arabised","1","-1","arabised"
"sulk","1","-1","sulked"
"entropy","1","-1","entropy"
"suite","1","1830","suite"
"ambivalent","1","-1","ambivalent"
"intercontinental","1","-1","intercontinental"
"militarily","1","-1","militarily"
"amiens","1","-1","amiens"
"dealing","1","-1","dealings"
"faut","1","-1","faut"
"mieux","1","-1","mieux"
"interchangeable","1","-1","interchangeable"
"unenthusiastic","1","-1","unenthusiastic"
"unpardonable","1","-1","unpardonable"
"sharply","1","-1","sharply"
"feasible","1","-1","feasible"
"df","1","8467","df"
"rarefy","1","-1","rarefied"
"cantankerous","1","-1","cantankerous"
"tepid","1","-1","tepid"
"saragat","1","-1","saragat"
"unnamed","1","-1","unnamed"
"tricolour","1","-1","tricolours"
"frecce","1","-1","frecce"
"tricolori","1","-1","tricolori"
"spezia","1","-1","spezia"
"candy","1","4869","candy"
"olivetti","1","-1","olivetti"
"voyage","1","-1","voyages"
"alitalia","1","-1","alitalia"
"bea","1","-1","bea"
"taylorised","1","-1","taylorised"
"automate","1","5135","automated"
"boost","1","4893","boost"
"injection","1","5790","injection"
"korean","1","4514","korean"
"fulcrum","1","-1","fulcrum"
"lure","1","-1","lure"
"dishwasher","1","-1","dishwashers"
"freezer","1","-1","freezers"
"rai","1","-1","rai"
"olympics","1","7328","olympics"
"consumption","1","3884","consumption"
"industrialise","1","-1","industrialised"
"coffee","1","1941","coffee"
"motorise","1","-1","motorised"
"presenter","1","-1","presenters"
"cop","1","9381","cop"
"coms","1","-1","coms"
"paraphernalia","1","-1","paraphernalia"
"rotators","1","-1","rotators"
"booster","1","-1","boosters"
"fifth","1","4291","fifth"
"stabilise","1","-1","stabilised"
"generational","1","-1","generational"
"triangle","1","7434","triangle"
"frankfurt","1","9905","frankfurt"
"munich","1","8649","munich"
"depopulation","1","-1","depopulation"
"sparse","1","-1","sparse"
"nissen","1","-1","nissen"
"fenced","1","-1","fenced"
"hormonally","1","-1","hormonally"
"overcharge","1","-1","overcharged"
"gregariousness","1","-1","gregariousness"
"ferragosto","1","-1","ferragosto"
"conscript","1","-1","conscripts"
"lackadaisical","1","-1","lackadaisical"
"specialist","1","3137","specialist"
"demilitarise","1","-1","demilitarised"
"prowess","1","-1","prowess"
"ordnance","1","-1","ordnance"
"mgm","1","-1","mgm"
"corporal","1","-1","corporal"
"landmines","1","-1","landmines"
"nike","1","5404","nike"
"hercules","1","-1","hercules"
"via","1","825","via"
"austria","1","2798","austria"
"scientist","1","4167","scientists"
"fermi","1","-1","fermi"
"edoardo","1","-1","edoardo"
"amaldi","1","-1","amaldi"
"panisperna","1","-1","panisperna"
"sapienza","1","-1","sapienza"
"manhattan","1","5652","manhattan"
"czechoslovakia","1","-1","czechoslovakia"
"pgm","1","-1","pgm"
"intermediate","1","5025","intermediate"
"gioa","1","-1","gioa"
"del","1","2116","del"
"colle","1","-1","colle"
"adriatic","1","-1","adriatic"
"escalation","1","-1","escalation"
"cuban","1","-1","cuban"
"smatter","1","-1","smattering"
"bunker","1","-1","bunkers"
"fortification","1","-1","fortifications"
"aeritalia","1","-1","aeritalia"
"snia","1","-1","snia"
"bpd","1","-1","bpd"
"gruppo","1","-1","gruppo"
"realizzazione","1","-1","realizzazione"
"speciale","1","-1","speciale"
"interforze","1","-1","interforze"
"firing","1","-1","firings"
"comino","1","-1","comino"
"serene","1","-1","serene"
"camen","1","-1","camen"
"piero","1","-1","piero"
"grado","1","-1","grado"
"pisa","1","-1","pisa"
"dwindle","1","-1","dwindling"
"detonation","1","-1","detonations"
"richter","1","-1","richter"
"uncharacteristic","1","-1","uncharacteristic"
"rewilding","1","-1","rewilding"
"insistence","1","-1","insistence"
"malindi","1","-1","malindi"
"farther","1","-1","farther"
"terrorist","1","5895","terrorist"
"deckchairs","1","-1","deckchairs"
"detect","1","7028","detect"
"vertical","1","4294","vertical"
"launch","1","3231","launch"
"invariably","1","-1","invariably"
"advert","1","-1","adverts"
"alimentary","1","-1","alimentary"
